"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.456","0.065","0.469","0.0","176.24448910461442","0.0","0","0.0","interacts with","CXCL10 (interacts with) MMP1","0","false","interacts with","CXCL10 (interacts with) MMP1"
"0.457","0.139","0.512","0.0","59.250894037625756","0.0","0","0.0","interacts with","CXCL10 (interacts with) MMP12","0","false","interacts with","CXCL10 (interacts with) MMP12"
"0.395","0.0","0.518","0.0","136.4209917960133","0.237","0","0.0","interacts with","CXCL10 (interacts with) CXCL17","0","false","interacts with","CXCL10 (interacts with) CXCL17"
"0.504","0.085","0.527","0.0","154.52663767197353","0.0","0","0.0","interacts with","CXCL10 (interacts with) LCN2","0","false","interacts with","CXCL10 (interacts with) LCN2"
"0.611","0.14","0.651","0.0","914.5229986069446","0.0","0","0.0","interacts with","CXCL10 (interacts with) MMP9","0","false","interacts with","CXCL10 (interacts with) MMP9"
"0.739","0.0","0.792","0.0","451.0212576171067","0.237","0","0.0","interacts with","CXCL10 (interacts with) CXCL12","0","false","interacts with","CXCL10 (interacts with) CXCL12"
"0.7","0.394","0.811","0.0","1305.7375623254625","0.0","0","0.0","interacts with","CXCL10 (interacts with) ISG15","0","false","interacts with","CXCL10 (interacts with) ISG15"
"0.455","0.67","0.812","0.0","389.63227556670967","0.0","0","0.0","interacts with","CXCL10 (interacts with) GBP5","0","false","interacts with","CXCL10 (interacts with) GBP5"
"0.882","0.841","0.988","0.9","23.164532279314884","0.237","0","0.818","interacts with","CXCL10 (interacts with) CXCL11","0","false","interacts with","CXCL10 (interacts with) CXCL11"
"0.918","0.848","0.989","0.9","32.12154624273002","0.272","0","0.862","interacts with","CXCL10 (interacts with) CXCL9","0","false","interacts with","CXCL10 (interacts with) CXCL9"
"0.774","0.086","0.784","0.0","16.069145199346057","0.0","0","0.0","interacts with","CXCL11 (interacts with) CXCL6","0","false","interacts with","CXCL11 (interacts with) CXCL6"
"0.692","0.153","0.943","0.8","47.44887001283866","0.0","0","0.0","interacts with","CXCL11 (interacts with) CXCL13","0","false","interacts with","CXCL11 (interacts with) CXCL13"
"0.392","0.076","0.414","0.0","166.23347724638853","0.0","0","0.0","interacts with","CXCL11 (interacts with) MMP1","0","false","interacts with","CXCL11 (interacts with) MMP1"
"0.46","0.088","0.486","0.0","757.8833452854079","0.0","0","0.0","interacts with","CXCL11 (interacts with) MMP9","0","false","interacts with","CXCL11 (interacts with) MMP9"
"0.468","0.176","0.543","0.0","517.1112871157211","0.0","0","0.0","interacts with","CXCL11 (interacts with) ISG15","0","false","interacts with","CXCL11 (interacts with) ISG15"
"0.442","0.335","0.613","0.0","162.06606667777078","0.0","0","0.0","interacts with","CXCL11 (interacts with) GBP5","0","false","interacts with","CXCL11 (interacts with) GBP5"
"0.727","0.0","0.783","0.0","322.42314781494474","0.237","0","0.0","interacts with","CXCL11 (interacts with) CXCL12","0","false","interacts with","CXCL11 (interacts with) CXCL12"
"0.884","0.749","0.982","0.9","20.769754014101842","0.237","0","0.846","interacts with","CXCL11 (interacts with) CXCL9","0","false","interacts with","CXCL11 (interacts with) CXCL9"
"0.335","0.556","0.692","0.0","1281.2941144797626","0.0","0","0.0","interacts with","CXCL12 (interacts with) DCN","0","false","interacts with","CXCL12 (interacts with) DCN"
"0.266","0.0","0.923","0.9","1442.5169777739397","0.0","0","0.0","interacts with","CXCL12 (interacts with) MAPK1","0","false","interacts with","CXCL12 (interacts with) MAPK1"
"0.65","0.213","0.764","0.0","365.00223196059903","0.213","0","0.0","interacts with","CXCL12 (interacts with) MMP2","0","false","interacts with","CXCL12 (interacts with) MMP2"
"0.518","0.0","0.633","0.0","208.45753270921762","0.27","0","0.0","interacts with","CXCL12 (interacts with) CXCL6","0","false","interacts with","CXCL12 (interacts with) CXCL6"
"0.698","0.0","0.698","0.0","210.8733692342234","0.0","0","0.0","interacts with","CXCL12 (interacts with) MSX2","0","false","interacts with","CXCL12 (interacts with) MSX2"
"0.073","0.0","0.903","0.9","1893.2488429997354","0.0","0","0.0","interacts with","CXCL12 (interacts with) GNGT1","0","false","interacts with","CXCL12 (interacts with) GNGT1"
"0.568","0.0","0.568","0.0","260.21274495965423","0.0","0","0.0","interacts with","CXCL12 (interacts with) NT5E","0","false","interacts with","CXCL12 (interacts with) NT5E"
"0.792","0.062","0.796","0.0","246.33514562287982","0.0","0","0.0","interacts with","CXCL12 (interacts with) CXCL13","0","false","interacts with","CXCL12 (interacts with) CXCL13"
"0.401","0.0","0.4","0.0","1105.7179003181902","0.0","0","0.0","interacts with","CXCL12 (interacts with) SEMA3E","0","false","interacts with","CXCL12 (interacts with) SEMA3E"
"0.606","0.0","0.606","0.0","463.9347538745095","0.0","0","0.0","interacts with","CXCL12 (interacts with) FGF13","0","false","interacts with","CXCL12 (interacts with) FGF13"
"0.505","0.0","0.505","0.0","125.32005451981792","0.0","0","0.0","interacts with","CXCL12 (interacts with) MMP1","0","false","interacts with","CXCL12 (interacts with) MMP1"
"0.082","0.0","0.904","0.9","2894.918825306758","0.0","0","0.0","interacts with","CXCL12 (interacts with) PLCB1","0","false","interacts with","CXCL12 (interacts with) PLCB1"
"0.42","0.0","0.42","0.0","768.1916537190998","0.0","0","0.0","interacts with","CXCL12 (interacts with) PLAUR","0","false","interacts with","CXCL12 (interacts with) PLAUR"
"0.859","0.065","0.89","0.0","634.8204533515136","0.237","0","0.0","interacts with","CXCL12 (interacts with) CXCL9","0","false","interacts with","CXCL12 (interacts with) CXCL9"
"0.517","0.0","0.517","0.0","609.6206901145192","0.0","0","0.0","interacts with","CXCL12 (interacts with) RUNX2","0","false","interacts with","CXCL12 (interacts with) RUNX2"
"0.71","0.0","0.71","0.0","585.6704138157157","0.0","0","0.0","interacts with","CXCL12 (interacts with) MMP9","0","false","interacts with","CXCL12 (interacts with) MMP9"
"0.4","0.0","0.4","0.0","352.8468103426339","0.0","0","0.0","interacts with","CXCL12 (interacts with) PLAU","0","false","interacts with","CXCL12 (interacts with) PLAU"
"0.503","0.076","0.521","0.0","374.73630823471433","0.0","0","0.0","interacts with","CXCL12 (interacts with) SDC1","0","false","interacts with","CXCL12 (interacts with) SDC1"
"0.39","0.078","0.413","0.0","731.3556081126409","0.0","0","0.0","interacts with","CXCL12 (interacts with) SEMA5A","0","false","interacts with","CXCL12 (interacts with) SEMA5A"
"0.652","0.062","0.66","0.0","446.15999047907246","0.0","0","0.0","interacts with","CXCL12 (interacts with) SPP1","0","false","interacts with","CXCL12 (interacts with) SPP1"
"0.314","0.162","0.4","0.0","604.7870167656077","0.0","0","0.0","interacts with","CXCL12 (interacts with) RARRES2","0","false","interacts with","CXCL12 (interacts with) RARRES2"
"0.341","0.0","0.475","0.0","530.461409523928","0.237","0","0.0","interacts with","CXCL12 (interacts with) CXCL17","0","false","interacts with","CXCL12 (interacts with) CXCL17"
"0.519","0.0","0.519","0.0","414.1220304034038","0.0","0","0.0","interacts with","CXCL12 (interacts with) LYN","0","false","interacts with","CXCL12 (interacts with) LYN"
"0.554","0.0","0.554","0.0","21.93475197467769","0.0","0","0.0","interacts with","CXCL13 (interacts with) CXCL6","0","false","interacts with","CXCL13 (interacts with) CXCL6"
"0.325","0.152","0.403","0.0","43.07874106636902","0.0","0","0.0","interacts with","CXCL13 (interacts with) MMP12","0","false","interacts with","CXCL13 (interacts with) MMP12"
"0.414","0.1","0.45","0.0","398.19227493215647","0.0","0","0.0","interacts with","CXCL13 (interacts with) MMP9","0","false","interacts with","CXCL13 (interacts with) MMP9"
"0.463","0.0","0.463","0.0","185.4371810629426","0.0","0","0.0","interacts with","CXCL13 (interacts with) SDC1","0","false","interacts with","CXCL13 (interacts with) SDC1"
"0.467","0.064","0.479","0.0","394.3553925040704","0.0","0","0.0","interacts with","CXCL13 (interacts with) IL21R","0","false","interacts with","CXCL13 (interacts with) IL21R"
"0.506","0.0","0.506","0.0","237.88790915247253","0.0","0","0.0","interacts with","CXCL13 (interacts with) MME","0","false","interacts with","CXCL13 (interacts with) MME"
"0.727","0.482","0.969","0.8","88.48187139698412","0.0","0","0.0","interacts with","CXCL13 (interacts with) CXCL9","0","false","interacts with","CXCL13 (interacts with) CXCL9"
"0.391","0.0","0.515","0.0","97.76922841185603","0.237","0","0.0","interacts with","CXCL17 (interacts with) CXCL9","0","false","interacts with","CXCL17 (interacts with) CXCL9"
"0.496","0.106","0.643","0.0","511.5663616930666","0.27","0","0.0","interacts with","CXCL6 (interacts with) MMP9","0","false","interacts with","CXCL6 (interacts with) MMP9"
"0.403","0.065","0.417","0.0","200.10813674486724","0.0","0","0.0","interacts with","CXCL9 (interacts with) LCN2","0","false","interacts with","CXCL9 (interacts with) LCN2"
"0.457","0.082","0.48","0.0","897.167713576522","0.0","0","0.0","interacts with","CXCL9 (interacts with) ISG15","0","false","interacts with","CXCL9 (interacts with) ISG15"
"0.464","0.084","0.488","0.0","733.874603086131","0.0","0","0.0","interacts with","CXCL9 (interacts with) LYN","0","false","interacts with","CXCL9 (interacts with) LYN"
"0.406","0.196","0.502","0.0","80.44603220543148","0.0","0","0.0","interacts with","CXCL9 (interacts with) MMP12","0","false","interacts with","CXCL9 (interacts with) MMP12"
"0.504","0.16","0.565","0.0","1324.674746273559","0.0","0","0.0","interacts with","CXCL9 (interacts with) MMP9","0","false","interacts with","CXCL9 (interacts with) MMP9"
"0.418","0.676","0.803","0.0","269.3901115131133","0.0","0","0.0","interacts with","CXCL9 (interacts with) GBP5","0","false","interacts with","CXCL9 (interacts with) GBP5"
"0.456","0.0","0.456","0.0","390.42537890056315","0.0","0","0.0","interacts with","CYBRD1 (interacts with) EIF5B","0","false","interacts with","CYBRD1 (interacts with) EIF5B"
"0.0","0.0","0.684","0.0","119.52008096027953","0.684","0","0.0","interacts with","CYBRD1 (interacts with) MIER1","0","false","interacts with","CYBRD1 (interacts with) MIER1"
"0.438","0.062","0.45","0.0","661.4575774153617","0.0","0","0.0","interacts with","CYP24A1 (interacts with) SPP1","0","false","interacts with","CYP24A1 (interacts with) SPP1"
"0.575","0.0","0.575","0.0","972.3360471340458","0.0","0","0.0","interacts with","CYP24A1 (interacts with) SNW1","0","false","interacts with","CYP24A1 (interacts with) SNW1"
"0.419","0.108","0.459","0.0","1910.6043133395517","0.0","0","0.0","interacts with","CYTH1 (interacts with) DOPEY1","0","false","interacts with","CYTH1 (interacts with) DOPEY1"
"0.0","0.0","0.9","0.9","3583.9234929328313","0.0","0","0.0","interacts with","CYTH1 (interacts with) GNGT1","0","false","interacts with","CYTH1 (interacts with) GNGT1"
"0.423","0.062","0.445","0.0","673.9243446543038","0.057","0","0.0","interacts with","CYTH1 (interacts with) SNX4","0","false","interacts with","CYTH1 (interacts with) SNX4"
"0.423","0.0","0.423","0.0","805.0","0.0","0","0.0","interacts with","CYTH1 (interacts with) HPGD","0","false","interacts with","CYTH1 (interacts with) HPGD"
"0.415","0.0","0.415","0.0","1078.8175189834944","0.0","0","0.0","interacts with","CYTH1 (interacts with) MCFD2","0","false","interacts with","CYTH1 (interacts with) MCFD2"
"0.535","0.089","0.558","0.0","1117.6772900499348","0.0","0","0.0","interacts with","CYTH1 (interacts with) GGA3","0","false","interacts with","CYTH1 (interacts with) GGA3"
"0.588","0.049","0.652","0.0","814.0","0.182","0","0.0","interacts with","DACT2 (interacts with) TGFBR1","0","false","interacts with","DACT2 (interacts with) TGFBR1"
"0.401","0.062","0.414","0.0","2.0","0.0","0","0.0","interacts with","DBNDD1 (interacts with) TMEM132B","0","false","interacts with","DBNDD1 (interacts with) TMEM132B"
"0.266","0.217","0.401","0.0","731.3054906781384","0.0","0","0.0","interacts with","DCN (interacts with) SULF1","0","false","interacts with","DCN (interacts with) SULF1"
"0.243","0.23","0.407","0.0","132.2227593500191","0.064","0","0.0","interacts with","DCN (interacts with) EFEMP1","0","false","interacts with","DCN (interacts with) EFEMP1"
"0.426","0.0","0.426","0.0","538.8342597328689","0.0","0","0.0","interacts with","DCN (interacts with) FGF13","0","false","interacts with","DCN (interacts with) FGF13"
"0.408","0.069","0.436","0.0","4030.0","0.06","0","0.0","interacts with","DCN (interacts with) PEG3","0","false","interacts with","DCN (interacts with) PEG3"
"0.418","0.109","0.459","0.0","457.42691622151904","0.0","0","0.0","interacts with","DCN (interacts with) TGM2","0","false","interacts with","DCN (interacts with) TGM2"
"0.456","0.0","0.466","0.0","734.2336719327977","0.059","0","0.0","interacts with","DCN (interacts with) SRI","0","false","interacts with","DCN (interacts with) SRI"
"0.769","0.287","0.482","0.0","495.8896407421499","0.0","0","0.639","interacts with","DCN (interacts with) OGN","0","false","interacts with","DCN (interacts with) OGN"
"0.469","0.0","0.486","0.0","717.2689944982917","0.07","0","0.0","interacts with","DCN (interacts with) HAPLN1","0","false","interacts with","DCN (interacts with) HAPLN1"
"0.488","0.0","0.488","0.0","492.13387820225626","0.0","0","0.0","interacts with","DCN (interacts with) RUNX2","0","false","interacts with","DCN (interacts with) RUNX2"
"0.462","0.0","0.489","0.0","336.06350228958894","0.089","0","0.0","interacts with","DCN (interacts with) TGFBR1","0","false","interacts with","DCN (interacts with) TGFBR1"
"0.95","0.322","0.581","0.0","189.40369069901155","0.0","0","0.693","interacts with","DCN (interacts with) FMOD",,"false","interacts with","DCN (interacts with) FMOD"
"0.57","0.069","0.582","0.0","253.60026583555168","0.0","0","0.0","interacts with","DCN (interacts with) MMP1","0","false","interacts with","DCN (interacts with) MMP1"
"0.575","0.062","0.585","0.0","1551.8716771542975","0.0","0","0.0","interacts with","DCN (interacts with) MMP9","0","false","interacts with","DCN (interacts with) MMP9"
"0.642","0.0","0.642","0.0","435.9548528750805","0.0","0","0.0","interacts with","DCN (interacts with) SPP1","0","false","interacts with","DCN (interacts with) SPP1"
"0.223","0.56","0.649","0.0","1220.9245980504463","0.056","0","0.0","interacts with","DCN (interacts with) MFAP4","0","false","interacts with","DCN (interacts with) MFAP4"
"0.404","0.089","0.942","0.9","287.1832296307303","0.063","0","0.0","interacts with","DCN (interacts with) GPC6","0","false","interacts with","DCN (interacts with) GPC6"
"0.595","0.062","0.958","0.9","412.4306480562055","0.0","0","0.0","interacts with","DCN (interacts with) SDC1","0","false","interacts with","DCN (interacts with) SDC1"
"0.978","0.0","0.978","0.0","1900.3675475214256","0.0","0","0.0","interacts with","DCN (interacts with) YBX1","0","false","interacts with","DCN (interacts with) YBX1"
"0.558","0.791","0.991","0.9","489.11526472410196","0.213","0","0.0","interacts with","DCN (interacts with) MMP2","0","false","interacts with","DCN (interacts with) MMP2"
"0.49","0.052","0.947","0.9","2.0","0.0","0","0.0","interacts with","DEGS1 (interacts with) SGPP2","0","false","interacts with","DEGS1 (interacts with) SGPP2"
"0.288","0.349","0.517","0.0","38.24260553037215","0.0","0","0.0","interacts with","DEPDC1 (interacts with) MYBL2","0","false","interacts with","DEPDC1 (interacts with) MYBL2"
"0.242","0.599","0.683","0.0","8.275407855979704","0.0","0","0.0","interacts with","DEPDC1 (interacts with) NCAPH","0","false","interacts with","DEPDC1 (interacts with) NCAPH"
"0.0","0.562","0.562","0.0","10.936431398212449","0.0","0","0.0","interacts with","DEPDC1 (interacts with) MND1","0","false","interacts with","DEPDC1 (interacts with) MND1"
"0.392","0.92","0.949","0.0","11.625861542754146","0.0","0","0.0","interacts with","DEPDC1 (interacts with) DLGAP5","0","false","interacts with","DEPDC1 (interacts with) DLGAP5"
